ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466392.0,Male,Yes,26.0,Yes,Artist,1.0,Low,5.0,Cat_6,B
466424.0,Male,Yes,29.0,Yes,Executive,0.0,Low,1.0,Cat_3,B
466737.0,Male,Yes,69.0,No,Healthcare,6.0,Low,4.0,Cat_3,B
466780.0,Female,No,35.0,Yes,Engineer,1.0,Average,4.0,Cat_6,C
460567.0,Male,No,77.0,No,Artist,8.0,Average,2.0,Cat_3,C
465114.0,Female,Yes,60.0,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
461797.0,Female,Yes,20.0,No,Artist,0.0,Low,1.0,Cat_6,B
461310.0,Male,No,40.0,No,Artist,0.0,Low,5.0,Cat_4,A
460205.0,Male,Yes,27.0,No,Artist,12.0,Average,3.0,Cat_4,C
465150.0,Male,Yes,70.0,No,Lawyer,9.0,Average,4.0,,D
467158.0,Female,No,62.0,No,Engineer,0.0,Average,3.0,Cat_3,D
462105.0,Female,No,67.0,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
467020.0,Female,No,39.0,Yes,Entertainment,4.0,Low,3.0,Cat_6,D
459977.0,Male,Yes,55.0,No,Artist,5.0,Low,2.0,Cat_6,A
463043.0,Female,Yes,32.0,Yes,Doctor,0.0,Low,2.0,Cat_6,C
459267.0,Male,Yes,49.0,No,Entertainment,0.0,Low,4.0,Cat_1,B
464847.0,Male,Yes,47.0,Yes,Artist,1.0,High,4.0,Cat_6,A
465830.0,Female,Yes,25.0,No,Doctor,0.0,Low,2.0,Cat_4,C
460941.0,Male,No,21.0,Yes,Artist,,Average,2.0,Cat_2,D
466492.0,Male,Yes,25.0,Yes,Engineer,8.0,Low,2.0,Cat_6,D
466461.0,Female,No,42.0,Yes,Executive,0.0,Low,3.0,Cat_6,B
464266.0,Female,Yes,75.0,Yes,Artist,1.0,Low,5.0,Cat_6,B
466900.0,Female,Yes,63.0,Yes,Homemaker,0.0,Average,3.0,Cat_6,B
460385.0,Male,No,36.0,No,Doctor,0.0,Average,7.0,Cat_6,D
461325.0,Female,No,22.0,No,Artist,0.0,Low,3.0,Cat_6,C
465705.0,Male,Yes,74.0,Yes,Lawyer,0.0,Average,,Cat_3,D
465653.0,Male,Yes,29.0,No,Artist,9.0,High,,Cat_6,A
459645.0,Female,No,39.0,No,Artist,0.0,Average,5.0,Cat_6,C
461171.0,Male,Yes,19.0,Yes,Artist,0.0,Low,3.0,,B
459667.0,Male,Yes,26.0,No,Lawyer,4.0,Low,3.0,Cat_6,A
465716.0,Female,Yes,35.0,Yes,Engineer,,Low,4.0,Cat_4,A
462666.0,Male,No,35.0,Yes,Healthcare,6.0,High,4.0,Cat_6,C
461100.0,Male,Yes,56.0,Yes,Artist,7.0,Low,2.0,Cat_4,A
463556.0,Male,No,26.0,Yes,Doctor,8.0,Low,2.0,Cat_2,A
466141.0,Male,Yes,59.0,Yes,Artist,1.0,Low,6.0,Cat_6,C
463523.0,Female,Yes,86.0,Yes,Entertainment,8.0,Low,1.0,Cat_4,C
462359.0,Male,Yes,26.0,Yes,,1.0,High,3.0,Cat_3,C
460901.0,Male,No,40.0,Yes,Entertainment,8.0,Low,2.0,Cat_3,A
463162.0,Female,Yes,39.0,Yes,Artist,1.0,Low,4.0,Cat_6,B
461743.0,Male,Yes,56.0,No,Engineer,2.0,Low,3.0,Cat_2,B
462371.0,Male,No,31.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
464847.0,Female,Yes,55.0,No,Doctor,0.0,High,4.0,Cat_3,A
462047.0,Male,No,33.0,Yes,Marketing,2.0,Low,1.0,Cat_6,A
460083.0,Female,No,50.0,No,Executive,1.0,Low,2.0,Cat_2,D
459096.0,Male,,48.0,Yes,Artist,2.0,Low,2.0,Cat_6,D
467514.0,Male,No,40.0,Yes,Artist,7.0,Low,4.0,Cat_6,D
466404.0,Female,No,32.0,Yes,Artist,4.0,Low,4.0,Cat_3,B
465899.0,Female,No,56.0,No,Marketing,2.0,Low,1.0,Cat_4,C
466693.0,Male,Yes,23.0,No,Doctor,9.0,Low,2.0,Cat_6,A
459041.0,Female,Yes,31.0,Yes,Executive,,Low,3.0,Cat_2,A
459866.0,Female,Yes,84.0,Yes,Lawyer,1.0,Low,5.0,Cat_6,C
465821.0,Male,No,40.0,Yes,Executive,9.0,Average,1.0,Cat_3,B
464565.0,Male,No,53.0,No,Healthcare,1.0,Low,6.0,Cat_6,C
467022.0,Female,Yes,84.0,Yes,Executive,1.0,High,3.0,Cat_3,C
459718.0,Female,No,60.0,Yes,Homemaker,,Low,1.0,Cat_4,D
467073.0,Female,No,31.0,No,Lawyer,8.0,Low,4.0,Cat_6,C
467812.0,Male,No,56.0,No,Doctor,0.0,Low,2.0,Cat_6,C
461962.0,Male,Yes,28.0,Yes,Artist,3.0,Low,4.0,Cat_6,B
466725.0,Female,No,31.0,Yes,Marketing,0.0,Low,3.0,Cat_7,D
462667.0,Male,Yes,49.0,Yes,,0.0,High,3.0,Cat_3,C
461365.0,Female,No,53.0,No,Artist,,Low,4.0,Cat_6,A
461377.0,Female,No,39.0,No,Executive,12.0,Average,3.0,Cat_6,B
466904.0,Female,Yes,21.0,Yes,,1.0,Low,2.0,Cat_6,C
465106.0,Male,Yes,33.0,No,Doctor,,Low,5.0,Cat_3,C
461291.0,Male,Yes,37.0,No,Artist,0.0,Low,2.0,Cat_6,C
465605.0,Female,Yes,43.0,No,Doctor,1.0,Low,5.0,Cat_6,A
461987.0,Female,No,37.0,Yes,Artist,0.0,Average,3.0,Cat_6,D
460450.0,Female,No,41.0,Yes,Entertainment,,Low,4.0,Cat_6,A
462351.0,Female,Yes,25.0,No,Doctor,0.0,Low,4.0,Cat_6,A
463283.0,Male,Yes,39.0,Yes,Artist,2.0,Low,2.0,Cat_6,C
461972.0,Male,,29.0,No,Lawyer,0.0,Average,2.0,Cat_4,C
467912.0,Female,No,35.0,No,Artist,9.0,High,4.0,Cat_4,A
466685.0,Female,Yes,32.0,No,Healthcare,0.0,Low,5.0,Cat_6,C
464242.0,Female,No,30.0,Yes,Artist,1.0,Low,4.0,,A
459865.0,Female,Yes,31.0,Yes,Executive,,Average,4.0,Cat_6,B
465715.0,Female,Yes,25.0,Yes,Engineer,1.0,Low,1.0,,D
465494.0,Female,Yes,50.0,No,Lawyer,0.0,Average,1.0,Cat_6,C
463930.0,Female,No,59.0,Yes,Entertainment,1.0,Low,2.0,,D
467770.0,Female,No,27.0,Yes,Lawyer,1.0,Low,5.0,Cat_2,D
463826.0,Male,Yes,46.0,Yes,Doctor,0.0,Low,2.0,Cat_6,B
467029.0,Male,No,53.0,Yes,Engineer,13.0,Low,5.0,Cat_2,B
466275.0,Male,Yes,86.0,Yes,Engineer,1.0,Low,2.0,Cat_6,D
465325.0,Male,Yes,41.0,No,Executive,0.0,Low,,Cat_6,C
462828.0,Female,Yes,62.0,No,Artist,9.0,Low,1.0,Cat_3,A
462112.0,Female,Yes,43.0,Yes,Artist,,Low,3.0,Cat_6,A
459897.0,Male,Yes,45.0,Yes,Healthcare,3.0,Low,4.0,Cat_6,D
466053.0,Female,No,33.0,No,Artist,1.0,Low,6.0,Cat_6,D
466951.0,Female,Yes,28.0,Yes,Executive,0.0,High,6.0,Cat_6,D
464562.0,Male,No,49.0,Yes,Artist,0.0,Average,,Cat_2,C
466171.0,Female,Yes,66.0,Yes,Healthcare,7.0,Low,4.0,Cat_6,B
461710.0,Male,Yes,86.0,Yes,Doctor,0.0,Low,7.0,Cat_6,A
459538.0,Male,Yes,42.0,Yes,Artist,0.0,Average,1.0,Cat_6,B
464649.0,Female,Yes,42.0,No,Doctor,,High,1.0,Cat_2,D
467790.0,Female,Yes,27.0,Yes,Artist,,Average,1.0,Cat_6,D
463435.0,Female,Yes,70.0,No,Artist,1.0,Average,4.0,Cat_6,D
462715.0,Male,Yes,25.0,Yes,Executive,,Low,3.0,Cat_6,D
467905.0,Male,Yes,21.0,No,Engineer,0.0,Low,2.0,Cat_4,C
461745.0,Male,Yes,71.0,Yes,Artist,9.0,Low,4.0,Cat_6,A
465870.0,Female,Yes,41.0,Yes,Lawyer,,Low,2.0,Cat_3,A
460990.0,Male,Yes,40.0,Yes,Entertainment,,Low,3.0,Cat_6,B
459713.0,Female,Yes,31.0,Yes,Healthcare,1.0,Average,2.0,Cat_6,C
467637.0,Female,No,50.0,Yes,Executive,0.0,Average,2.0,Cat_6,C
462387.0,Female,No,41.0,Yes,Healthcare,,Low,4.0,Cat_2,C
465023.0,Female,No,27.0,No,Artist,0.0,High,4.0,Cat_6,A
462772.0,Male,,19.0,Yes,Homemaker,1.0,Average,1.0,Cat_2,C
467865.0,Male,Yes,51.0,Yes,Healthcare,1.0,Average,4.0,Cat_6,A
459184.0,Female,Yes,41.0,No,Healthcare,0.0,High,3.0,Cat_6,A
461391.0,Male,Yes,58.0,Yes,Executive,,Low,1.0,Cat_4,B
462712.0,Male,Yes,62.0,No,Lawyer,8.0,Low,1.0,Cat_6,D
467493.0,Male,No,84.0,No,Artist,0.0,Low,2.0,Cat_7,C
465623.0,Female,Yes,50.0,Yes,Homemaker,6.0,Low,2.0,Cat_6,C
467543.0,Female,Yes,66.0,Yes,Artist,1.0,Average,2.0,Cat_6,A
466609.0,Female,No,61.0,Yes,Artist,0.0,Low,4.0,Cat_6,B
467221.0,Female,Yes,51.0,Yes,Engineer,0.0,High,3.0,Cat_4,A
465391.0,Male,Yes,36.0,No,Artist,1.0,High,2.0,Cat_6,B
460192.0,Female,Yes,35.0,No,Entertainment,2.0,Low,5.0,Cat_6,D
461854.0,Male,No,27.0,Yes,Entertainment,0.0,Average,1.0,Cat_2,B
459349.0,Female,,37.0,Yes,Artist,6.0,High,3.0,Cat_6,C
463027.0,Male,Yes,62.0,Yes,Doctor,1.0,Average,2.0,Cat_4,A
467632.0,Male,Yes,53.0,Yes,Artist,4.0,Average,4.0,Cat_3,C
467161.0,Female,Yes,62.0,Yes,Artist,0.0,Low,3.0,Cat_3,B
463569.0,Male,Yes,20.0,No,Doctor,1.0,Low,4.0,Cat_6,D
467202.0,Male,Yes,41.0,Yes,Lawyer,0.0,Average,3.0,Cat_3,D
463796.0,Male,Yes,60.0,Yes,Artist,7.0,High,4.0,Cat_6,B
459455.0,Female,No,35.0,No,Entertainment,0.0,Average,6.0,Cat_6,D
463061.0,,No,39.0,Yes,Healthcare,2.0,Low,2.0,Cat_6,C
462824.0,Male,No,31.0,No,Artist,1.0,Low,6.0,Cat_3,D
461915.0,Female,Yes,22.0,No,Artist,7.0,Low,4.0,Cat_6,B
465389.0,Female,Yes,35.0,No,Healthcare,1.0,Low,2.0,Cat_4,A
465644.0,Female,Yes,38.0,Yes,Executive,,Low,1.0,Cat_6,D
460287.0,Male,Yes,51.0,No,Artist,0.0,Average,5.0,Cat_6,B
461148.0,Male,Yes,38.0,No,Doctor,8.0,Low,6.0,Cat_6,C
461744.0,Female,No,77.0,Yes,Doctor,12.0,Low,4.0,Cat_7,D
463769.0,Male,Yes,32.0,Yes,Artist,8.0,Low,6.0,Cat_6,B
461866.0,Male,No,42.0,No,Artist,0.0,Low,,Cat_1,C
460466.0,Male,No,26.0,No,Healthcare,0.0,Low,2.0,Cat_6,B
463031.0,Female,No,32.0,No,Artist,1.0,Low,3.0,Cat_6,D
462732.0,Male,Yes,23.0,No,Doctor,1.0,Low,3.0,Cat_4,A
459407.0,Female,Yes,46.0,No,Artist,9.0,Low,3.0,Cat_7,D
465212.0,Female,No,45.0,Yes,Lawyer,8.0,Average,3.0,Cat_3,C
460175.0,Male,No,27.0,Yes,Engineer,0.0,Low,1.0,Cat_6,C
464200.0,Male,Yes,36.0,Yes,Healthcare,7.0,Low,4.0,Cat_6,D
459827.0,Male,No,27.0,No,Doctor,12.0,Low,6.0,Cat_4,B
459743.0,Male,Yes,40.0,Yes,Entertainment,4.0,Average,1.0,Cat_6,B
463579.0,Female,Yes,53.0,Yes,Healthcare,9.0,Low,,Cat_6,C
461391.0,Female,No,51.0,Yes,Healthcare,3.0,Average,1.0,Cat_6,A
465167.0,Female,,59.0,Yes,Engineer,8.0,High,,Cat_6,B
460465.0,Male,Yes,62.0,Yes,Homemaker,1.0,Average,5.0,Cat_6,C
466053.0,Female,No,30.0,Yes,Artist,1.0,High,1.0,Cat_6,A
467108.0,Female,No,47.0,Yes,Healthcare,0.0,High,2.0,Cat_6,A
461100.0,Female,Yes,68.0,No,Artist,0.0,Low,5.0,Cat_6,A
467127.0,Female,Yes,79.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,A
463051.0,Female,No,49.0,Yes,Healthcare,,Average,4.0,Cat_6,C
463541.0,Male,No,19.0,No,Artist,1.0,Low,2.0,,D
465251.0,Male,Yes,29.0,No,Homemaker,2.0,Average,2.0,Cat_5,A
461842.0,Female,No,62.0,No,Engineer,1.0,Low,2.0,Cat_2,C
466135.0,Male,Yes,69.0,Yes,Artist,13.0,Low,3.0,Cat_6,C
465802.0,Female,No,45.0,No,Executive,8.0,Low,2.0,Cat_6,A
459948.0,Male,Yes,22.0,Yes,Artist,0.0,Low,3.0,Cat_3,C
459345.0,Female,No,66.0,Yes,Artist,1.0,Low,1.0,Cat_4,C
461034.0,Male,Yes,46.0,No,Healthcare,1.0,Low,2.0,Cat_4,C
459859.0,Male,Yes,30.0,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
465280.0,Male,No,62.0,Yes,Engineer,0.0,Low,4.0,Cat_4,D
463655.0,Male,No,81.0,Yes,Lawyer,,Low,,Cat_6,B
466315.0,Male,No,27.0,Yes,Artist,0.0,Low,3.0,Cat_6,A
462733.0,Male,Yes,40.0,No,Healthcare,,Average,3.0,Cat_6,D
464752.0,Male,No,25.0,Yes,Doctor,1.0,Low,3.0,Cat_3,B
459509.0,Male,No,50.0,No,Doctor,8.0,Average,4.0,Cat_6,A
462609.0,Male,Yes,33.0,No,Artist,0.0,Low,2.0,Cat_6,A
467667.0,Female,Yes,33.0,No,Artist,,Low,1.0,Cat_6,C
464263.0,Male,No,58.0,No,Doctor,5.0,Low,3.0,Cat_6,B
461266.0,Female,No,77.0,No,Lawyer,5.0,Low,2.0,Cat_6,A
461885.0,Female,No,21.0,No,Healthcare,1.0,High,4.0,Cat_6,B
464266.0,Female,No,65.0,Yes,Artist,0.0,Low,3.0,Cat_6,C
465329.0,Female,No,29.0,Yes,Lawyer,3.0,High,2.0,Cat_6,C
463393.0,Male,Yes,45.0,Yes,Homemaker,1.0,High,1.0,,C
463299.0,Male,Yes,28.0,Yes,Healthcare,1.0,Low,4.0,Cat_2,B
464857.0,Female,No,66.0,Yes,Artist,1.0,Low,,Cat_3,D
467459.0,Male,No,20.0,No,Entertainment,1.0,Low,6.0,Cat_6,B
461469.0,Male,No,70.0,Yes,Homemaker,0.0,Low,3.0,Cat_7,D
459198.0,Female,Yes,81.0,Yes,Artist,,High,2.0,Cat_6,D
460879.0,Female,Yes,82.0,,Entertainment,0.0,Low,2.0,Cat_5,A
460828.0,Female,No,32.0,No,Artist,14.0,Average,4.0,Cat_6,C
462182.0,Male,Yes,22.0,Yes,Engineer,1.0,Low,3.0,Cat_3,C
462327.0,Female,Yes,32.0,No,Healthcare,1.0,Average,2.0,Cat_3,A
463293.0,Female,Yes,48.0,No,Artist,2.0,Low,1.0,Cat_6,A
459895.0,Male,Yes,63.0,No,Entertainment,0.0,Low,2.0,Cat_6,B
467871.0,Female,No,35.0,Yes,Engineer,8.0,Low,2.0,Cat_2,A
463608.0,Male,No,62.0,Yes,Engineer,0.0,Average,3.0,Cat_6,A
462779.0,Male,Yes,26.0,Yes,Lawyer,,High,4.0,Cat_3,B
460133.0,Male,Yes,21.0,No,Healthcare,0.0,Low,,Cat_6,C
462578.0,Male,No,28.0,Yes,Artist,0.0,High,2.0,Cat_6,D
460943.0,Male,Yes,32.0,No,Marketing,9.0,High,1.0,Cat_4,B
463209.0,Female,No,77.0,Yes,Artist,,Low,5.0,Cat_3,C
466405.0,Male,No,38.0,No,Artist,7.0,High,1.0,Cat_4,B
460254.0,Female,Yes,65.0,Yes,Artist,,High,6.0,Cat_6,B
463137.0,Female,Yes,82.0,Yes,Artist,1.0,Low,5.0,Cat_6,C
463275.0,Female,Yes,71.0,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
467531.0,Male,No,41.0,Yes,Doctor,,Average,4.0,Cat_6,D
466681.0,Female,Yes,25.0,Yes,Homemaker,0.0,High,2.0,Cat_6,C
465890.0,Male,No,30.0,Yes,Homemaker,,Average,2.0,Cat_3,D
464403.0,Female,Yes,20.0,Yes,Engineer,0.0,Low,2.0,Cat_6,D
466481.0,Male,Yes,43.0,Yes,Executive,6.0,High,2.0,Cat_4,C
465090.0,Female,Yes,25.0,Yes,Engineer,0.0,Low,3.0,Cat_6,D
467722.0,Male,No,51.0,Yes,Artist,0.0,High,3.0,Cat_6,C
463793.0,Female,No,51.0,No,Marketing,0.0,Low,3.0,Cat_6,B
465333.0,Female,Yes,63.0,Yes,Artist,0.0,High,5.0,Cat_6,B
464170.0,Male,Yes,61.0,Yes,Artist,5.0,Low,3.0,Cat_6,B
458991.0,Male,Yes,39.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
464266.0,Male,Yes,78.0,No,Entertainment,1.0,High,3.0,Cat_6,A
465230.0,Male,Yes,19.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,A
459753.0,Female,No,65.0,Yes,Marketing,9.0,Average,3.0,Cat_6,B
459917.0,Male,Yes,67.0,Yes,Entertainment,1.0,Average,3.0,Cat_2,C
467628.0,Male,No,55.0,Yes,Artist,1.0,Low,2.0,Cat_6,B
462348.0,Male,Yes,29.0,No,Doctor,0.0,Low,4.0,Cat_2,A
464889.0,Female,Yes,60.0,No,Lawyer,1.0,Average,1.0,Cat_6,A
465021.0,Female,Yes,53.0,Yes,Lawyer,1.0,Average,2.0,Cat_3,C
463545.0,Male,No,29.0,Yes,Executive,,Low,4.0,Cat_6,D
461664.0,Female,Yes,88.0,Yes,Marketing,0.0,Low,1.0,Cat_6,C
462174.0,Male,,59.0,No,Healthcare,0.0,Low,3.0,Cat_6,B
465426.0,Male,Yes,55.0,No,Artist,9.0,Low,2.0,Cat_2,C
461090.0,Male,Yes,71.0,Yes,Engineer,4.0,High,1.0,Cat_6,C
463144.0,Male,No,57.0,No,Artist,1.0,Low,3.0,Cat_1,A
462241.0,Male,No,70.0,No,Marketing,6.0,Low,2.0,Cat_6,C
464917.0,Female,No,47.0,Yes,Homemaker,0.0,Low,1.0,Cat_4,A
464999.0,Male,Yes,29.0,Yes,Engineer,2.0,Low,1.0,Cat_3,B
461524.0,Male,Yes,30.0,Yes,Artist,1.0,Low,3.0,Cat_4,D
464811.0,Male,Yes,32.0,Yes,Lawyer,,Low,1.0,Cat_1,D
461538.0,Female,Yes,56.0,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
459072.0,Male,Yes,22.0,Yes,Artist,0.0,High,1.0,Cat_4,B
463976.0,Male,Yes,82.0,Yes,Artist,,Low,4.0,Cat_4,C
460621.0,Male,Yes,83.0,Yes,Artist,8.0,Low,3.0,Cat_3,B
464045.0,Male,Yes,47.0,No,Artist,0.0,Average,1.0,Cat_6,B
466542.0,Female,No,45.0,Yes,Lawyer,3.0,Low,2.0,Cat_6,A
467061.0,Female,No,26.0,No,Marketing,0.0,Low,3.0,Cat_6,B
465236.0,Female,No,18.0,Yes,Artist,10.0,Low,,Cat_3,D
463616.0,Female,No,61.0,Yes,Artist,3.0,Average,2.0,,A
466188.0,Female,No,29.0,Yes,Lawyer,0.0,Low,4.0,Cat_6,C
464101.0,Male,No,47.0,No,Entertainment,0.0,Average,4.0,Cat_6,C
465437.0,Male,Yes,26.0,Yes,Healthcare,0.0,Average,2.0,Cat_6,D
464240.0,Male,Yes,33.0,No,,1.0,Average,3.0,Cat_6,B
461846.0,Female,Yes,37.0,Yes,Artist,9.0,Low,3.0,Cat_6,C
463382.0,Male,No,27.0,Yes,,1.0,Low,,Cat_3,B
465623.0,Male,,63.0,Yes,Doctor,8.0,Low,6.0,Cat_6,A
461831.0,Male,No,28.0,Yes,Artist,1.0,Average,2.0,Cat_4,A
461322.0,Female,Yes,25.0,Yes,Doctor,0.0,Average,2.0,Cat_4,D
459743.0,Male,Yes,33.0,Yes,Artist,8.0,High,2.0,Cat_6,A
463756.0,Male,No,27.0,Yes,Doctor,0.0,High,5.0,Cat_6,A
466832.0,Male,Yes,40.0,Yes,Engineer,0.0,Low,4.0,Cat_3,C
464345.0,Male,Yes,19.0,No,Executive,0.0,Low,3.0,Cat_6,A
467031.0,Male,Yes,19.0,Yes,Artist,4.0,Average,2.0,Cat_6,D
462152.0,Male,Yes,32.0,No,Executive,8.0,Low,3.0,Cat_6,C
465169.0,Female,No,85.0,No,Engineer,9.0,Low,3.0,Cat_4,C
466923.0,Male,Yes,38.0,Yes,Entertainment,2.0,Low,2.0,Cat_6,C
465392.0,Male,Yes,30.0,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
461526.0,Female,Yes,37.0,Yes,Healthcare,9.0,Low,1.0,Cat_4,D
464662.0,Female,Yes,59.0,Yes,Marketing,7.0,Low,3.0,Cat_6,D
460167.0,Female,Yes,41.0,No,Engineer,1.0,Low,1.0,Cat_6,A
463248.0,Male,Yes,37.0,Yes,Lawyer,4.0,Average,7.0,Cat_3,A
461569.0,Male,No,28.0,No,Lawyer,7.0,Low,,Cat_6,B
463052.0,Male,Yes,29.0,No,Entertainment,0.0,High,,Cat_6,D
460596.0,Female,No,52.0,No,Lawyer,1.0,Average,5.0,Cat_6,A
466037.0,Female,Yes,37.0,No,Lawyer,0.0,Average,2.0,Cat_6,D
459519.0,Female,Yes,60.0,Yes,Artist,1.0,Average,4.0,Cat_2,C
467894.0,Male,Yes,28.0,No,Artist,5.0,Low,4.0,Cat_4,C
466695.0,Male,Yes,42.0,No,Healthcare,8.0,Average,4.0,Cat_3,D
462350.0,Female,No,76.0,No,Artist,0.0,Low,4.0,Cat_6,C
460179.0,Female,Yes,29.0,No,Healthcare,1.0,Low,4.0,Cat_3,C
467032.0,Female,Yes,21.0,Yes,Executive,1.0,Low,1.0,Cat_6,B
459303.0,Female,Yes,33.0,Yes,Engineer,,Average,5.0,,B
460876.0,Male,No,30.0,Yes,Doctor,5.0,Low,2.0,Cat_6,A
461171.0,Male,Yes,28.0,Yes,Artist,12.0,Low,2.0,Cat_6,B
459467.0,Male,Yes,57.0,No,Artist,,High,2.0,Cat_6,D
465423.0,Female,Yes,47.0,Yes,Entertainment,0.0,Low,1.0,Cat_3,D
467911.0,Male,Yes,36.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,A
466827.0,Female,Yes,28.0,Yes,Entertainment,1.0,High,4.0,Cat_4,C
467538.0,Male,Yes,36.0,Yes,Homemaker,14.0,Low,4.0,Cat_6,A
462046.0,Female,Yes,26.0,Yes,Engineer,1.0,Low,1.0,Cat_6,A
464562.0,Female,Yes,29.0,Yes,Doctor,4.0,Low,2.0,Cat_6,D
460764.0,Male,Yes,51.0,Yes,Healthcare,1.0,Low,5.0,Cat_6,C
462133.0,Female,No,85.0,Yes,Marketing,1.0,Low,3.0,Cat_6,A
464990.0,Female,Yes,35.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
467413.0,Male,No,53.0,Yes,Lawyer,0.0,High,2.0,Cat_6,D
461687.0,Female,Yes,25.0,No,Healthcare,1.0,Low,4.0,Cat_2,A
462831.0,Male,Yes,70.0,No,Lawyer,3.0,Average,4.0,Cat_6,A
463291.0,Male,Yes,69.0,No,Doctor,6.0,Low,1.0,Cat_6,D
463226.0,Female,No,26.0,No,Entertainment,0.0,Low,4.0,Cat_5,D
462456.0,Male,Yes,46.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
463853.0,Female,Yes,19.0,Yes,Artist,1.0,Low,4.0,Cat_6,A
462738.0,Male,Yes,37.0,No,Artist,6.0,Low,4.0,Cat_6,A
466383.0,Male,Yes,35.0,No,Artist,8.0,Average,5.0,Cat_6,C
461100.0,Female,Yes,47.0,Yes,Executive,3.0,Average,2.0,Cat_6,C
460185.0,Male,No,27.0,No,Artist,7.0,Low,2.0,Cat_3,B
463163.0,Male,Yes,48.0,Yes,Healthcare,0.0,Average,6.0,Cat_6,D
467589.0,Female,Yes,30.0,Yes,Executive,0.0,Low,1.0,Cat_2,C
464043.0,Female,No,59.0,No,Engineer,,Average,2.0,Cat_2,B
464930.0,Female,,39.0,No,Artist,0.0,Low,5.0,,C
463953.0,Female,No,25.0,Yes,Entertainment,1.0,High,1.0,Cat_6,A
464538.0,Male,Yes,35.0,Yes,Artist,,High,2.0,Cat_3,D
463652.0,Male,Yes,29.0,No,Artist,1.0,Average,3.0,Cat_6,C
465198.0,Male,No,22.0,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
459300.0,Female,No,49.0,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
464664.0,Female,No,25.0,Yes,Homemaker,0.0,Low,4.0,Cat_4,B
464334.0,Male,Yes,19.0,Yes,Executive,5.0,Average,2.0,Cat_6,A
467602.0,Female,Yes,30.0,Yes,Engineer,1.0,Low,,Cat_6,D
461368.0,Female,Yes,43.0,No,Healthcare,3.0,High,1.0,Cat_6,D
465460.0,Female,Yes,37.0,Yes,Lawyer,,Low,2.0,Cat_3,B
462741.0,Male,Yes,40.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
465799.0,Female,No,18.0,No,Healthcare,1.0,Average,1.0,Cat_6,A
465937.0,Female,No,40.0,,Lawyer,1.0,Low,5.0,Cat_4,A
465385.0,Male,No,22.0,No,Lawyer,0.0,Low,3.0,Cat_6,D
465611.0,Male,Yes,81.0,No,Lawyer,1.0,Low,2.0,Cat_6,C
459530.0,Male,No,22.0,No,Healthcare,4.0,Low,4.0,Cat_3,C
464157.0,Female,Yes,47.0,No,Artist,1.0,Average,2.0,Cat_6,B
463553.0,Male,Yes,38.0,Yes,Healthcare,4.0,Low,,Cat_6,C
460313.0,Male,Yes,32.0,No,Artist,1.0,Low,7.0,Cat_6,A
465375.0,Female,Yes,70.0,Yes,Artist,0.0,High,4.0,Cat_6,D
460048.0,Male,Yes,56.0,Yes,Entertainment,10.0,Average,1.0,Cat_6,A
464717.0,Male,No,68.0,No,Lawyer,0.0,Low,1.0,Cat_2,B
460750.0,Male,No,36.0,No,Doctor,1.0,High,1.0,Cat_6,D
462924.0,Male,Yes,80.0,No,Artist,1.0,Low,4.0,Cat_4,D
463892.0,Male,Yes,41.0,Yes,Artist,0.0,High,2.0,Cat_6,A
460914.0,Female,Yes,70.0,No,Healthcare,7.0,Low,3.0,Cat_6,C
459955.0,Male,Yes,22.0,Yes,Executive,1.0,Average,3.0,Cat_6,C
463133.0,Male,Yes,40.0,Yes,Engineer,4.0,Low,1.0,Cat_6,A
463215.0,Male,Yes,49.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
466895.0,Female,Yes,82.0,Yes,Artist,0.0,Low,2.0,Cat_6,C
464802.0,Male,No,51.0,No,Artist,2.0,Low,4.0,Cat_3,D
460690.0,Male,Yes,30.0,Yes,Artist,0.0,Low,3.0,Cat_6,D
464003.0,Male,Yes,72.0,Yes,Executive,0.0,Low,2.0,Cat_6,C
465124.0,Female,Yes,25.0,Yes,Healthcare,0.0,Low,1.0,Cat_6,C
461057.0,Male,Yes,35.0,No,Artist,,High,1.0,Cat_6,A
467813.0,Male,No,31.0,Yes,,8.0,Average,4.0,Cat_6,C
464686.0,Male,Yes,36.0,Yes,Artist,0.0,High,1.0,Cat_6,B
460601.0,Male,Yes,43.0,Yes,Doctor,1.0,Low,,Cat_4,B
